,entry_time,entry_price,entry_type,exit_time,exit_price,exit_type,quantity,profit_and_loss,profit_and_loss_percent
2389,2020-09-02 11:15:00,351.6,S,2020-09-02 11:25:00,352.0,B,1515.0,-605.9999999999656,-0.5688282138793761
2390,2020-09-02 11:25:00,352.0,B,2020-09-02 11:35:00,354.7,S,1504.0,-4060.799999999983,-3.835227272727256
2391,2020-09-02 11:35:00,354.7,S,2020-09-02 11:40:00,354.65,B,1493.0,74.65000000001697,0.07048209754723904
2392,2020-09-02 11:40:00,354.65,B,2020-09-02 12:25:00,350.35,S,1493.0,6419.899999999932,6.062314958409636
2393,2020-09-02 12:25:00,350.35,S,2020-09-02 12:40:00,351.4,B,1420.0,-1490.9999999999354,-1.4985014985014335
2394,2020-09-02 12:40:00,351.4,B,2020-09-02 13:00:00,352.5,S,1394.0,-1533.4000000000317,-1.5651678998292868
2395,2020-09-02 13:00:00,352.5,S,2020-09-02 13:35:00,357.45,B,1390.0,-6880.4999999999845,-7.021276595744665
2396,2020-09-02 13:35:00,357.45,B,2020-09-02 14:25:00,361.45,S,1274.0,-5096.0,-5.595188138201148
2397,2020-09-02 14:25:00,361.45,S,2020-09-02 14:35:00,361.0,B,1260.0,566.9999999999857,0.6224927375847125
2398,2020-09-02 14:35:00,361.0,B,2020-09-02 14:40:00,362.2,S,1262.0,-1514.3999999999855,-1.662049861495829
2399,2020-09-02 14:40:00,362.2,S,2020-09-02 14:45:00,361.5,B,1258.0,880.5999999999857,0.9663169519602274
2400,2020-09-02 14:45:00,361.5,B,2020-09-02 15:15:00,360.35,S,1260.0,1448.9999999999714,1.5905947441216837
2401,2020-09-03 09:15:00,362.95,B,2020-09-03 09:40:00,361.1,S,1365.0,2525.2499999999536,2.5485604077696182
2402,2020-09-03 09:40:00,361.1,S,2020-09-03 09:45:00,361.1,B,1337.0,0.0,0.0
2403,2020-09-03 09:45:00,361.1,B,2020-09-03 10:05:00,362.3,S,1337.0,-1604.3999999999849,-1.6615895873719033
2404,2020-09-03 10:05:00,362.3,S,2020-09-03 10:15:00,363.15,B,1333.0,-1133.0499999999545,-1.1730609991719096
2405,2020-09-03 10:15:00,363.15,B,2020-09-03 10:20:00,365.4,S,1314.0,-2956.5,-3.0978934324659235
2406,2020-09-03 10:20:00,365.4,S,2020-09-03 10:25:00,364.85,B,1306.0,718.2999999999406,0.7525998905308628
2407,2020-09-03 10:25:00,364.85,B,2020-09-03 10:55:00,365.3,S,1308.0,-588.5999999999851,-0.6166917911470311
2408,2020-09-03 10:55:00,365.3,S,2020-09-03 11:00:00,365.0,B,1307.0,392.10000000001486,0.41062140706270367
2409,2020-09-03 11:00:00,365.0,B,2020-09-03 11:10:00,365.8,S,1308.0,-1046.4000000000149,-1.0958904109589198
2410,2020-09-03 11:10:00,365.8,S,2020-09-03 11:15:00,365.15,B,1305.0,848.2500000000446,0.888463641334109
2411,2020-09-03 11:15:00,365.15,B,2020-09-03 11:30:00,364.1,S,1307.0,1372.3499999999406,1.437765301930651
2412,2020-09-03 11:30:00,364.1,S,2020-09-03 12:10:00,364.9,B,1292.0,-1033.5999999999412,-1.0985992859104017
2413,2020-09-03 12:10:00,364.9,B,2020-09-03 12:15:00,365.9,S,1275.0,-1275.0,-1.3702384214853385
2414,2020-09-03 12:15:00,365.9,S,2020-09-03 12:20:00,365.45,B,1272.0,572.3999999999855,0.6149221098660682
2415,2020-09-03 12:20:00,365.45,B,2020-09-03 12:35:00,365.1,S,1273.0,445.5499999999566,0.47886167738400043
2416,2020-09-03 12:35:00,365.1,S,2020-09-03 12:40:00,364.9,B,1268.0,253.60000000005766,0.27389756231175766
2417,2020-09-03 12:40:00,364.9,B,2020-09-03 12:45:00,365.05,S,1269.0,-190.35000000004328,-0.2055357632228475
2418,2020-09-03 12:45:00,365.05,S,2020-09-03 13:00:00,365.3,B,1268.0,-317.0,-0.3424188467333242
2419,2020-09-03 13:00:00,365.3,B,2020-09-03 13:15:00,365.65,S,1263.0,-442.0499999999569,-0.4790583082397562
2420,2020-09-03 13:15:00,365.65,S,2020-09-03 13:30:00,366.0,B,1262.0,-441.7000000000287,-0.47859975386301484
2421,2020-09-03 13:30:00,366.0,B,2020-09-03 13:35:00,366.85,S,1255.0,-1066.7500000000286,-1.1612021857923809
2422,2020-09-03 13:35:00,366.85,S,2020-09-03 13:45:00,366.6,B,1252.0,313.0,0.34073872154831675
2423,2020-09-03 13:45:00,366.6,B,2020-09-03 13:55:00,366.7,S,1253.0,-125.29999999995727,-0.13638843426072816
2424,2020-09-03 13:55:00,366.7,S,2020-09-03 14:00:00,365.05,B,1252.0,2065.7999999999715,2.2497954731387746
2425,2020-09-03 14:00:00,365.05,B,2020-09-03 14:10:00,365.05,S,1258.0,0.0,0.0
2426,2020-09-03 14:10:00,365.05,S,2020-09-03 14:20:00,365.05,B,1258.0,0.0,0.0
2427,2020-09-03 14:20:00,365.05,B,2020-09-03 14:25:00,365.3,S,1258.0,-314.5,-0.3424188467333242
2428,2020-09-03 14:25:00,365.3,S,2020-09-03 14:30:00,364.7,B,1257.0,754.2000000000286,0.8212428141254073
2429,2020-09-03 14:30:00,364.7,B,2020-09-03 14:35:00,364.9,S,1259.0,-251.7999999999857,-0.27419797093499954
2430,2020-09-03 14:35:00,364.9,S,2020-09-03 14:55:00,364.35,B,1259.0,692.4499999999427,0.7536311318168739
2431,2020-09-03 14:55:00,364.35,B,2020-09-03 15:05:00,365.05,S,1260.0,-881.9999999999857,-0.9606147934678039
2432,2020-09-03 15:05:00,365.05,S,2020-09-03 15:15:00,366.9,B,1258.0,-2327.299999999957,-2.5338994658265523
2433,2020-09-04 09:15:00,359.6,B,2020-09-04 10:00:00,359.35,S,1625.0,406.25,0.3476084538375973
2434,2020-09-04 10:00:00,359.35,S,2020-09-04 10:10:00,359.45,B,1620.0,-161.99999999994475,-0.1391401140948461
2435,2020-09-04 10:10:00,359.45,B,2020-09-04 10:15:00,360.25,S,1618.0,-1294.4000000000183,-1.1128112393935337
2436,2020-09-04 10:15:00,360.25,S,2020-09-04 10:20:00,359.9,B,1614.0,564.9000000000367,0.4857737682165479
2437,2020-09-04 10:20:00,359.9,B,2020-09-04 10:45:00,359.9,S,1616.0,0.0,0.0
2438,2020-09-04 10:45:00,359.9,S,2020-09-04 10:50:00,359.3,B,1616.0,969.5999999999449,0.8335648791330453
2439,2020-09-04 10:50:00,359.3,B,2020-09-04 10:55:00,360.0,S,1618.0,-1132.5999999999817,-0.9741163373225559
2440,2020-09-04 10:55:00,360.0,S,2020-09-04 11:00:00,357.6,B,1615.0,3875.999999999963,3.3333333333333015
2441,2020-09-04 11:00:00,357.6,B,2020-09-04 11:25:00,358.65,S,1626.0,-1707.299999999926,-1.4681208053690638
2442,2020-09-04 11:25:00,358.65,S,2020-09-04 11:40:00,361.8,B,1621.0,-5106.150000000055,-4.391468005018869
2443,2020-09-04 11:40:00,361.8,B,2020-09-04 11:50:00,360.8,S,1536.0,1536.0,1.3819789939192924
2444,2020-09-04 11:50:00,360.8,S,2020-09-04 11:55:00,360.5,B,1519.0,455.70000000001727,0.41574279379159
2445,2020-09-04 11:55:00,360.5,B,2020-09-04 12:00:00,360.55,S,1521.0,-76.05000000001729,-0.06934812760057055
2446,2020-09-04 12:00:00,360.55,S,2020-09-04 12:10:00,360.95,B,1521.0,-608.3999999999654,-0.5547080848703054
2447,2020-09-04 12:10:00,360.95,B,2020-09-04 12:15:00,361.6,S,1510.0,-981.5000000000515,-0.900401717689478
2448,2020-09-04 12:15:00,361.6,S,2020-09-04 12:20:00,361.4,B,1508.0,301.6000000000686,0.2765486725664345
2449,2020-09-04 12:20:00,361.4,B,2020-09-04 12:35:00,359.5,S,1509.0,2867.099999999966,2.628666297731015
2450,2020-09-04 12:35:00,359.5,S,2020-09-04 12:55:00,361.2,B,1477.0,-2510.8999999999833,-2.364394993045881
2451,2020-09-04 12:55:00,361.2,B,2020-09-04 13:15:00,361.1,S,1435.0,143.49999999995106,0.13842746400881217
2452,2020-09-04 13:15:00,361.1,S,2020-09-04 13:20:00,360.2,B,1433.0,1289.700000000049,1.2461921905289866
2453,2020-09-04 13:20:00,360.2,B,2020-09-04 13:25:00,360.8,S,1437.0,-862.2000000000327,-0.8328706274292376
2454,2020-09-04 13:25:00,360.8,S,2020-09-04 13:30:00,360.2,B,1435.0,861.0000000000326,0.83148558758318
2455,2020-09-04 13:30:00,360.2,B,2020-09-04 13:45:00,360.4,S,1437.0,-287.39999999998366,-0.2776235424763862
2456,2020-09-04 13:45:00,360.4,S,2020-09-04 13:50:00,358.8,B,1436.0,2297.5999999999513,2.2197558268589987
2457,2020-09-04 13:50:00,358.8,B,2020-09-04 13:55:00,359.4,S,1443.0,-865.7999999999508,-0.8361204013377451
2458,2020-09-04 13:55:00,359.4,S,2020-09-04 14:00:00,358.95,B,1440.0,647.9999999999836,0.6260434056761112
2459,2020-09-04 14:00:00,358.95,B,2020-09-04 14:15:00,358.8,S,1442.0,216.2999999999672,0.2089427496865542
2460,2020-09-04 14:15:00,358.8,S,2020-09-04 14:20:00,358.4,B,1440.0,576.0000000000491,0.5574136008919093
2461,2020-09-04 14:20:00,358.4,B,2020-09-04 15:05:00,354.2,S,1441.0,6052.199999999983,5.859374999999985
2462,2020-09-04 15:05:00,354.2,S,2020-09-04 15:10:00,352.85,B,1373.0,1853.5499999999531,1.9057029926594662
2463,2020-09-04 15:10:00,352.85,B,2020-09-04 15:15:00,353.4,S,1378.0,-757.8999999999373,-0.7793680034008141
2464,2020-09-07 09:20:00,355.9,B,2020-09-07 09:50:00,352.75,S,1610.0,5071.499999999964,4.425400393368892
2465,2020-09-07 09:50:00,352.75,S,2020-09-07 09:55:00,350.75,B,1553.0,3106.0,2.834868887313962
2466,2020-09-07 09:55:00,350.75,B,2020-09-07 11:20:00,350.7,S,1561.0,78.05000000001775,0.07127583749110673
2467,2020-09-07 11:20:00,350.7,S,2020-09-07 11:30:00,350.05,B,1560.0,1013.9999999999645,0.9267179925862237
2468,2020-09-07 11:30:00,350.05,B,2020-09-07 11:40:00,350.15,S,1563.0,-156.2999999999467,-0.14283673760886428
2469,2020-09-07 11:40:00,350.15,S,2020-09-07 11:50:00,349.45,B,1563.0,1094.0999999999822,0.9995716121661983
2470,2020-09-07 11:50:00,349.45,B,2020-09-07 12:00:00,349.7,S,1566.0,-391.5,-0.3577049649449135
2471,2020-09-07 12:00:00,349.7,S,2020-09-07 12:10:00,349.6,B,1565.0,156.49999999994662,0.14297969688299383
2472,2020-09-07 12:10:00,349.6,B,2020-09-07 12:20:00,349.65,S,1565.0,-78.24999999992883,-0.07151029748277249
2473,2020-09-07 12:20:00,349.65,S,2020-09-07 12:30:00,349.35,B,1565.0,469.49999999992883,0.429000429000364
2474,2020-09-07 12:30:00,349.35,B,2020-09-07 12:35:00,350.2,S,1567.0,-1331.9499999999466,-1.2165450121654013
2475,2020-09-07 12:35:00,350.2,S,2020-09-07 12:45:00,349.3,B,1563.0,1406.6999999999643,1.284980011422012
2476,2020-09-07 12:45:00,349.3,B,2020-09-07 12:50:00,349.95,S,1567.0,-1018.5499999999644,-0.9304322931577116
2477,2020-09-07 12:50:00,349.95,S,2020-09-07 13:25:00,350.75,B,1564.0,-1251.2000000000178,-1.1430204314902292
2478,2020-09-07 13:25:00,350.75,B,2020-09-07 13:35:00,350.85,S,1542.0,-154.20000000003506,-0.14255167498221344
2479,2020-09-07 13:35:00,350.85,S,2020-09-07 13:50:00,352.85,B,1542.0,-3084.0,-2.8502208921191388
2480,2020-09-07 13:50:00,352.85,B,2020-09-07 13:55:00,353.8,S,1490.0,-1415.4999999999832,-1.3461810967833197
2481,2020-09-07 13:55:00,353.8,S,2020-09-07 14:00:00,353.05,B,1486.0,1114.5,1.0599208592425098
2482,2020-09-07 14:00:00,353.05,B,2020-09-07 14:45:00,350.3,S,1489.0,4094.75,3.894632488316102
2483,2020-09-07 14:45:00,350.3,S,2020-09-07 14:55:00,349.9,B,1442.0,576.8000000000492,0.5709391949757838
2484,2020-09-07 14:55:00,349.9,B,2020-09-07 15:00:00,351.5,S,1444.0,-2310.400000000033,-2.2863675335810556
2485,2020-09-07 15:00:00,351.5,S,2020-09-07 15:15:00,351.65,B,1437.0,-215.54999999996733,-0.2133712660028126
2486,2020-09-08 09:20:00,352.75,B,2020-09-08 09:30:00,353.5,S,1736.0,-1302.0,-1.0630758327427356
2487,2020-09-08 09:30:00,353.5,S,2020-09-08 09:40:00,353.75,B,1732.0,-433.0,-0.3536067892503536
2488,2020-09-08 09:40:00,353.75,B,2020-09-08 10:10:00,351.3,S,1725.0,4226.24999999998,3.4628975265017505
2489,2020-09-08 10:10:00,351.3,S,2020-09-08 10:15:00,351.1,B,1677.0,335.39999999998093,0.2846569883290473
2490,2020-09-08 10:15:00,351.1,B,2020-09-08 10:20:00,351.5,S,1678.0,-671.1999999999618,-0.5696382796923629
2491,2020-09-08 10:20:00,351.5,S,2020-09-08 10:55:00,352.8,B,1676.0,-2178.8000000000193,-1.8492176386913393
2492,2020-09-08 10:55:00,352.8,B,2020-09-08 11:10:00,351.75,S,1639.0,1720.9500000000187,1.4880952380952541
2493,2020-09-08 11:10:00,351.75,S,2020-09-08 11:25:00,351.55,B,1619.0,323.7999999999816,0.2842928216062383
2494,2020-09-08 11:25:00,351.55,B,2020-09-08 11:35:00,351.95,S,1620.0,-647.9999999999632,-0.5689091167685639
2495,2020-09-08 11:35:00,351.95,S,2020-09-08 11:40:00,351.9,B,1618.0,80.9000000000184,0.07103281716154479
2496,2020-09-08 11:40:00,351.9,B,2020-09-08 11:45:00,352.45,S,1618.0,-889.9000000000184,-0.7814720090935087
2497,2020-09-08 11:45:00,352.45,S,2020-09-08 11:55:00,352.5,B,1616.0,-80.80000000001837,-0.0709320470988954
2498,2020-09-08 11:55:00,352.5,B,2020-09-08 12:10:00,352.15,S,1615.0,565.2500000000367,0.49645390070925216
2499,2020-09-08 12:10:00,352.15,S,2020-09-08 12:15:00,351.8,B,1608.0,562.7999999999452,0.49694732358365173
2500,2020-09-08 12:15:00,351.8,B,2020-09-08 12:20:00,352.4,S,1610.0,-965.9999999999451,-0.8527572484365632
2501,2020-09-08 12:20:00,352.4,S,2020-09-08 12:30:00,351.15,B,1607.0,2008.75,1.7735527809307607
2502,2020-09-08 12:30:00,351.15,B,2020-09-08 12:35:00,352.1,S,1613.0,-1532.3500000000734,-1.3526982770896276
2503,2020-09-08 12:35:00,352.1,S,2020-09-08 12:45:00,351.85,B,1608.0,402.0,0.3550127804600965
2504,2020-09-08 12:45:00,351.85,B,2020-09-08 12:50:00,352.35,S,1609.0,-804.5,-0.7105300554213444
2505,2020-09-08 12:50:00,352.35,S,2020-09-08 13:10:00,353.4,B,1607.0,-1687.349999999927,-1.4899957428692414
2506,2020-09-08 13:10:00,353.4,B,2020-09-08 13:15:00,353.8,S,1579.0,-631.6000000000538,-0.5659309564233646
2507,2020-09-08 13:15:00,353.8,S,2020-09-08 13:25:00,353.8,B,1577.0,0.0,0.0
2508,2020-09-08 13:25:00,353.8,B,2020-09-08 13:40:00,353.3,S,1577.0,788.5,0.7066139061616733
2509,2020-09-08 13:40:00,353.3,S,2020-09-08 13:45:00,352.55,B,1568.0,1176.0,1.0614208887630907
2510,2020-09-08 13:45:00,352.55,B,2020-09-08 13:55:00,352.3,S,1571.0,392.75,0.3545596369309318
2511,2020-09-08 13:55:00,352.3,S,2020-09-08 14:00:00,352.25,B,1567.0,78.35000000001781,0.07096224808403544
2512,2020-09-08 14:00:00,352.25,B,2020-09-08 14:05:00,353.0,S,1567.0,-1175.25,-1.0645848119233499
2513,2020-09-08 14:05:00,353.0,S,2020-09-08 14:10:00,352.95,B,1564.0,78.20000000001778,0.07082152974505859
2514,2020-09-08 14:10:00,352.95,B,2020-09-08 14:25:00,351.65,S,1564.0,2033.2000000000178,1.8416206261510293
2515,2020-09-08 14:25:00,351.65,S,2020-09-08 14:30:00,350.8,B,1541.0,1309.8499999999474,1.2085880847433044
2516,2020-09-08 14:30:00,350.8,B,2020-09-08 15:15:00,345.5,S,1544.0,8183.200000000017,7.554161915621452
2517,2020-09-09 09:15:00,341.85,B,2020-09-09 10:00:00,341.75,S,1696.0,169.60000000003856,0.14626298083958275
2518,2020-09-09 10:00:00,341.75,S,2020-09-09 10:10:00,341.55,B,1694.0,338.79999999998074,0.29261155815653056
2519,2020-09-09 10:10:00,341.55,B,2020-09-09 11:45:00,338.55,S,1695.0,5085.0,4.391743522178305
2520,2020-09-09 11:45:00,338.55,S,2020-09-09 11:55:00,337.6,B,1635.0,1553.2499999999814,1.4030423866489272
2521,2020-09-09 11:55:00,337.6,B,2020-09-09 12:15:00,339.2,S,1640.0,-2623.999999999944,-2.369668246445447
2522,2020-09-09 12:15:00,339.2,S,2020-09-09 12:20:00,339.1,B,1632.0,163.19999999994434,0.1474056603773082
2523,2020-09-09 12:20:00,339.1,B,2020-09-09 12:45:00,340.65,S,1632.0,-2529.599999999926,-2.2854615157769897
2524,2020-09-09 12:45:00,340.65,S,2020-09-09 12:55:00,340.2,B,1625.0,731.2499999999816,0.6605019815059279
2525,2020-09-09 12:55:00,340.2,B,2020-09-09 13:10:00,341.15,S,1627.0,-1545.6499999999814,-1.3962375073486017
2526,2020-09-09 13:10:00,341.15,S,2020-09-09 13:20:00,341.55,B,1623.0,-649.2000000000553,-0.5862523816503504
2527,2020-09-09 13:20:00,341.55,B,2020-09-09 15:15:00,344.2,S,1611.0,-4269.149999999963,-3.879373444590802
2528,2020-09-10 09:20:00,346.8,B,2020-09-10 10:20:00,346.75,S,1803.0,90.1500000000205,0.07208765859286528
2529,2020-09-10 10:20:00,346.75,S,2020-09-10 10:25:00,346.4,B,1802.0,630.700000000041,0.5046863734679491
2530,2020-09-10 10:25:00,346.4,B,2020-09-10 10:35:00,345.9,S,1804.0,902.0,0.7217090069284066
2531,2020-09-10 10:35:00,345.9,S,2020-09-10 10:40:00,345.55,B,1793.0,627.5499999999388,0.5059265683723126
2532,2020-09-10 10:40:00,345.55,B,2020-09-10 10:55:00,345.9,S,1795.0,-628.2499999999388,-0.5064390102734277
2533,2020-09-10 10:55:00,345.9,S,2020-09-10 11:00:00,345.0,B,1793.0,1613.6999999999593,1.3009540329574696
2534,2020-09-10 11:00:00,345.0,B,2020-09-10 11:30:00,345.3,S,1798.0,-539.4000000000204,-0.43478260869566865
2535,2020-09-10 11:30:00,345.3,S,2020-09-10 11:35:00,345.0,B,1796.0,538.8000000000204,0.4344048653345082
2536,2020-09-10 11:35:00,345.0,B,2020-09-10 12:35:00,340.65,S,1798.0,7821.300000000041,6.30434782608699
2537,2020-09-10 12:35:00,340.65,S,2020-09-10 12:40:00,339.85,B,1706.0,1364.7999999999224,1.1742257448993905
2538,2020-09-10 12:40:00,339.85,B,2020-09-10 13:45:00,339.3,S,1710.0,940.5000000000194,0.8091805208180246
2539,2020-09-10 13:45:00,339.3,S,2020-09-10 13:50:00,338.8,B,1699.0,849.5,0.7368110816386677
2540,2020-09-10 13:50:00,338.8,B,2020-09-10 14:15:00,339.5,S,1701.0,-1190.6999999999807,-1.0330578512396527
2541,2020-09-10 14:15:00,339.5,S,2020-09-10 14:30:00,341.4,B,1698.0,-3226.1999999999616,-2.7982326951398786
2542,2020-09-10 14:30:00,341.4,B,2020-09-10 14:45:00,341.3,S,1641.0,164.09999999994403,0.14645577035730215
2543,2020-09-10 14:45:00,341.3,S,2020-09-10 14:55:00,341.2,B,1639.0,163.90000000003727,0.14649868151189968
2544,2020-09-10 14:55:00,341.2,B,2020-09-10 15:05:00,343.2,S,1640.0,-3280.0,-2.9308323563892147
2545,2020-09-10 15:05:00,343.2,S,2020-09-10 15:10:00,341.9,B,1630.0,2119.0000000000186,1.8939393939394107
2546,2020-09-10 15:10:00,341.9,B,2020-09-10 15:15:00,341.4,S,1636.0,818.0,0.7312079555425564
2547,2020-09-11 09:15:00,340.45,B,2020-09-11 11:10:00,339.5,S,1833.0,1741.3499999999792,1.395212219121734
2548,2020-09-11 11:10:00,339.5,S,2020-09-11 11:20:00,339.5,B,1813.0,0.0,0.0
2549,2020-09-11 11:20:00,339.5,B,2020-09-11 11:40:00,340.0,S,1813.0,-906.5,-0.7363770250368188
2550,2020-09-11 11:40:00,340.0,S,2020-09-11 11:55:00,342.0,B,1810.0,-3620.0,-2.941176470588235
2551,2020-09-11 11:55:00,342.0,B,2020-09-11 12:15:00,341.0,S,1747.0,1747.0,1.461988304093567
2552,2020-09-11 12:15:00,341.0,S,2020-09-11 12:25:00,342.15,B,1726.0,-1984.8999999999608,-1.6862170087976205
2553,2020-09-11 12:25:00,342.15,B,2020-09-11 12:45:00,342.65,S,1691.0,-845.5,-0.7306736811340057
2554,2020-09-11 12:45:00,342.65,S,2020-09-11 12:55:00,341.45,B,1689.0,2026.7999999999809,1.7510579308331953
2555,2020-09-11 12:55:00,341.45,B,2020-09-11 13:35:00,340.55,S,1695.0,1525.4999999999613,1.3179089178503105
2556,2020-09-11 13:35:00,340.55,S,2020-09-11 13:50:00,340.7,B,1677.0,-251.54999999996187,-0.2202319776831262
2557,2020-09-11 13:50:00,340.7,B,2020-09-11 15:15:00,342.25,S,1673.0,-2593.150000000019,-2.2747285001467734
2558,2020-09-14 09:20:00,346.6,B,2020-09-14 09:50:00,348.55,S,1839.0,-3586.0499999999793,-2.813040969417179
2559,2020-09-14 09:50:00,348.55,S,2020-09-14 09:55:00,347.25,B,1829.0,2377.7000000000207,1.8648687419308723
2560,2020-09-14 09:55:00,347.25,B,2020-09-14 10:15:00,348.55,S,1836.0,-2386.800000000021,-1.871850251979858
2561,2020-09-14 10:15:00,348.55,S,2020-09-14 10:20:00,348.1,B,1829.0,823.0499999999793,0.645531487591434
2562,2020-09-14 10:20:00,348.1,B,2020-09-14 10:40:00,348.8,S,1832.0,-1282.3999999999792,-1.0054582016661715
2563,2020-09-14 10:40:00,348.8,S,2020-09-14 10:45:00,348.35,B,1828.0,822.5999999999792,0.6450688073394333
2564,2020-09-14 10:45:00,348.35,B,2020-09-14 10:50:00,349.85,S,1830.0,-2745.0,-2.153007033156308
2565,2020-09-14 10:50:00,349.85,S,2020-09-14 11:10:00,349.85,B,1822.0,0.0,0.0
2566,2020-09-14 11:10:00,349.85,B,2020-09-14 11:35:00,352.35,S,1822.0,-4555.0,-3.5729598399313987
2567,2020-09-14 11:35:00,352.35,S,2020-09-14 11:40:00,351.55,B,1809.0,1447.2000000000205,1.1352348517099635
2568,2020-09-14 11:40:00,351.55,B,2020-09-14 11:50:00,353.55,S,1814.0,-3628.0,-2.844545583842981
2569,2020-09-14 11:50:00,353.55,S,2020-09-14 11:55:00,352.15,B,1803.0,2524.2000000000617,1.9799179748268054
2570,2020-09-14 11:55:00,352.15,B,2020-09-14 12:15:00,351.7,S,1810.0,814.4999999999794,0.6389322731790268
2571,2020-09-14 12:15:00,351.7,S,2020-09-14 12:25:00,350.5,B,1801.0,2161.1999999999794,1.7059994313335065
2572,2020-09-14 12:25:00,350.5,B,2020-09-14 12:30:00,351.15,S,1807.0,-1174.5499999999588,-0.9272467902995395
2573,2020-09-14 12:30:00,351.15,S,2020-09-14 12:50:00,352.3,B,1804.0,-2074.6000000000613,-1.6374768617400455
2574,2020-09-14 12:50:00,352.3,B,2020-09-14 12:55:00,352.8,S,1769.0,-884.5,-0.7096224808401929
2575,2020-09-14 12:55:00,352.8,S,2020-09-14 13:00:00,352.05,B,1766.0,1324.5,1.0629251700680271
2576,2020-09-14 13:00:00,352.05,B,2020-09-14 13:20:00,351.45,S,1770.0,1062.0000000000402,0.8521516829996063
2577,2020-09-14 13:20:00,351.45,S,2020-09-14 13:25:00,350.85,B,1758.0,1054.7999999999402,0.853606487409256
2578,2020-09-14 13:25:00,350.85,B,2020-09-14 14:30:00,348.25,S,1761.0,4578.60000000004,3.705287159754913
2579,2020-09-14 14:30:00,348.25,S,2020-09-14 14:35:00,347.55,B,1708.0,1195.5999999999806,1.0050251256281244
2580,2020-09-14 14:35:00,347.55,B,2020-09-14 14:40:00,348.05,S,1712.0,-856.0,-0.719320961012804
2581,2020-09-14 14:40:00,348.05,S,2020-09-14 14:45:00,347.4,B,1709.0,1110.8500000000583,0.9337738830628273
2582,2020-09-14 14:45:00,347.4,B,2020-09-14 14:50:00,347.75,S,1712.0,-599.2000000000389,-0.5037420840529977
2583,2020-09-14 14:50:00,347.75,S,2020-09-14 14:55:00,347.75,B,1711.0,0.0,0.0
2584,2020-09-14 14:55:00,347.75,B,2020-09-14 15:15:00,351.85,S,1711.0,-7015.100000000039,-5.895039539899385
2585,2020-09-15 09:20:00,354.3,B,2020-09-15 09:45:00,353.75,S,1769.0,972.95000000002,0.776178379904052
2586,2020-09-15 09:45:00,353.75,S,2020-09-15 09:50:00,352.65,B,1758.0,1933.80000000004,1.5547703180212336
2587,2020-09-15 09:50:00,352.65,B,2020-09-15 10:05:00,353.25,S,1764.0,-1058.40000000004,-0.8507018290089646
2588,2020-09-15 10:05:00,353.25,S,2020-09-15 10:10:00,353.0,B,1761.0,440.25,0.35385704175513094
2589,2020-09-15 10:10:00,353.0,B,2020-09-15 10:45:00,352.8,S,1762.0,352.39999999997997,0.2832861189801539
2590,2020-09-15 10:45:00,352.8,S,2020-09-15 10:55:00,353.7,B,1758.0,-1582.19999999996,-1.2755102040816002
2591,2020-09-15 10:55:00,353.7,B,2020-09-15 11:10:00,353.1,S,1731.0,1038.599999999941,0.8481764206954565
2592,2020-09-15 11:10:00,353.1,S,2020-09-15 11:20:00,353.0,B,1719.0,171.90000000003909,0.14160294534129528
2593,2020-09-15 11:20:00,353.0,B,2020-09-15 11:30:00,353.6,S,1720.0,-1032.000000000039,-0.8498583569405421
2594,2020-09-15 11:30:00,353.6,S,2020-09-15 11:35:00,353.1,B,1717.0,858.5,0.7070135746606334
2595,2020-09-15 11:35:00,353.1,B,2020-09-15 11:50:00,353.05,S,1719.0,85.95000000001954,0.07080147267064764
2596,2020-09-15 11:50:00,353.05,S,2020-09-15 12:05:00,353.15,B,1718.0,-171.7999999999414,-0.14162299957508268
2597,2020-09-15 12:05:00,353.15,B,2020-09-15 12:10:00,353.15,S,1715.0,0.0,0.0
2598,2020-09-15 12:10:00,353.15,S,2020-09-15 12:25:00,355.55,B,1715.0,-4116.000000000058,-3.3979895228656862
2599,2020-09-15 12:25:00,355.55,B,2020-09-15 12:55:00,354.1,S,1646.0,2386.699999999981,2.0390943608493717
2600,2020-09-15 12:55:00,354.1,S,2020-09-15 13:05:00,354.05,B,1619.0,80.9500000000184,0.0706015249929559
2601,2020-09-15 13:05:00,354.05,B,2020-09-15 13:15:00,353.3,S,1619.0,1214.25,1.0591724332721366
2602,2020-09-15 13:15:00,353.3,S,2020-09-15 13:40:00,353.55,B,1605.0,-401.25,-0.35380696292103025
2603,2020-09-15 13:40:00,353.55,B,2020-09-15 13:55:00,353.6,S,1599.0,-79.95000000001818,-0.07071135624382884
2604,2020-09-15 13:55:00,353.6,S,2020-09-15 14:05:00,353.5,B,1598.0,159.80000000003633,0.14140271493215884
2605,2020-09-15 14:05:00,353.5,B,2020-09-15 14:10:00,353.7,S,1599.0,-319.7999999999818,-0.2828854314002668
2606,2020-09-15 14:10:00,353.7,S,2020-09-15 14:20:00,353.25,B,1598.0,719.0999999999818,0.6361323155216125
2607,2020-09-15 14:20:00,353.25,B,2020-09-15 14:40:00,352.65,S,1600.0,960.0000000000364,0.8492569002123465
2608,2020-09-15 14:40:00,352.65,S,2020-09-15 14:45:00,352.1,B,1589.0,873.9499999999277,0.7798100099247902
2609,2020-09-15 14:45:00,352.1,B,2020-09-15 14:55:00,352.8,S,1591.0,-1113.6999999999819,-0.9940357852882541
